ticker,E_idx,date,example_matched
DAR,2576,2026-04-02,False
DB,1534,2022-02-04,False
DBC,1553,2022-03-04,False
DBD,188,2024-05-13,False
DBE,1551,2022-03-02,False
DBE,1553,2022-03-04,False
DBE,1555,2022-03-08,False
DBE,2557,2026-03-06,False
DBO,2557,2026-03-06,False
DBO,2565,2026-03-18,False
DBP,1155,2020-08-06,False
DBP,2460,2025-10-16,False
DBVT,1011,2020-01-09,False
DBVT,2455,2025-10-08,False
DCMT,532,2026-03-18,False
DD,1265,2021-01-12,False
DD,2541,2026-02-11,False
DDL,89,2021-11-03,False
DDL,92,2021-11-08,False
DDOG,167,2020-05-19,False
DE,2541,2026-02-11,False
DEC,1063,2024-11-19,False
DEFI,549,2024-11-21,False
DELL,1772,2023-09-01,False
DELL,1777,2023-09-11,False
DFEN,1665,2023-12-13,False
DFIN,1294,2021-11-15,False
DFIN,1478,2022-08-10,False
DFIN,1599,2023-02-02,False
DGP,2081,2024-04-11,False
DGP,2461,2025-10-16,False
DHI,2001,2023-12-14,False
DHIL,2500,2025-12-11,False
DHT,2549,2026-02-24,False
DINT,1657,2024-10-02,False
DIOD,1006,2020-01-02,False
DIS,2038,2024-02-08,False
DIS,2233,2024-11-15,False
DISO,309,2024-11-15,False
DJCO,1150,2020-12-29,False
DJP,1554,2022-03-07,False
DKNG,120,2020-01-15,False
DKNG,127,2020-01-27,False
DKS,1426,2021-09-01,False
DKS,1428,2021-09-03,False
DKS,2067,2024-03-21,False
DLHC,1934,2023-10-12,False
DLNG,1378,2021-06-24,False
DLTH,1176,2020-09-03,False
DLTH,1180,2020-09-10,False
DLX,1910,2023-08-07,False
DMAT,925,2025-10-03,False
DMAT,989,2026-01-06,False
DNA,105,2021-09-16,False
DOCS,850,2024-11-08,False
DOCU,453,2020-02-14,False
DOCU,1415,2023-12-11,False
DORM,2146,2024-07-16,False
DPZ,1397,2021-07-22,False
DRIV,688,2021-01-12,False
DRS,2523,2026-01-15,False
DSP,949,2024-11-18,False
DSWL,1344,2021-06-21,False
DTCX,229,2023-02-16,False
DTM,855,2024-11-11,False
DTM,863,2024-11-21,False
DV,958,2025-02-12,False
DVA,1849,2023-05-09,False
DVN,1448,2021-10-04,False
DVXP,140,2026-02-11,False
DWSH,410,2020-03-09,False
DWSH,413,2020-03-12,False
DWSH,417,2020-03-18,False
DXCM,1036,2020-02-14,False
DXCM,1403,2021-07-30,False
DXPE,2062,2024-03-14,False
DXPE,2064,2024-03-18,False
DXPE,2271,2025-01-14,False
DXPE,2277,2025-01-23,False
DXPE,2538,2026-02-06,False
DY,2115,2024-05-30,False
E,2560,2026-03-11,False
E,2564,2026-03-17,False
EA,2230,2024-11-12,False
EART,924,2025-10-03,False
EART,988,2026-01-06,False
EAT,2284,2025-02-03,False
EBAY,1112,2020-06-04,False
EBAY,1135,2020-07-08,False
EBC,949,2024-07-26,False
EBMT,1948,2023-12-08,False
EBS,1155,2020-08-05,False
ECNS,2199,2024-09-30,False
ECNS,2201,2024-10-02,False
ECNS,2204,2024-10-07,False
ECOR,1593,2024-10-22,False
EDN,1422,2021-08-26,False
EDN,1766,2023-01-09,False
EDN,2234,2024-11-18,False
EDRY,1366,2023-11-30,False
EDV,1050,2020-03-06,False
EEFT,1226,2020-11-13,False
EEV,1559,2022-03-14,False
EFFE,678,2025-09-24,False
EFSC,2151,2024-07-23,False
EFSC,2154,2024-07-26,False
EFU,1391,2022-03-07,False
EFX,1334,2021-04-22,False
EFXT,1904,2023-07-28,False
EFZ,1054,2020-03-12,False
EGAN,1537,2022-02-09,False
EGO,2529,2026-01-26,False
EGY,2069,2024-03-25,False
ELA,1023,2020-01-28,False
ELA,1029,2020-02-05,False
ELA,2245,2024-12-04,False
ELAN,1732,2025-08-13,False
ELIS,92,2025-08-07,False
ELLO,622,2020-01-02,False
ELTK,1800,2023-05-18,False
ELTK,1807,2023-05-30,False
EM,1102,2025-08-21,False
EMBJ,1998,2023-12-11,False
EMCG,714,2025-08-07,False
EME,1910,2023-08-07,False
EME,2051,2024-02-28,False
EME,2403,2025-07-25,False
EMEQ,257,2025-09-16,False
EMET,979,2025-10-08,False
EMET,1040,2026-01-06,False
EMET,1046,2026-01-14,False
EML,1995,2023-12-13,False
EML,2060,2024-03-20,False
EMTY,576,2020-03-12,False
ENIC,1801,2023-06-16,False
ENPH,1471,2021-11-04,False
ENR,2243,2024-12-02,False
ENS,1866,2023-06-02,False
ENSG,2146,2024-07-16,False
ENTA,1427,2021-09-02,False
ENVA,1783,2023-02-02,False
ENVA,2152,2024-07-24,False
EOSE,116,2020-11-18,False
EOSE,118,2020-11-20,False
EOSE,1328,2025-09-18,True
EPD,2241,2024-11-27,False
EPD,2543,2026-02-13,False
EPOL,2294,2025-02-18,False
EPU,2528,2026-01-23,False
EQBK,2151,2024-07-23,False
EQIX,2542,2026-02-12,False
EQS,2271,2025-08-25,False
EQX,2269,2025-08-22,True
ERIC,2001,2023-12-14,False
ERIC,2459,2025-10-14,False
ERIE,1638,2022-07-07,False
ERIE,1907,2023-08-02,False
ERIE,1912,2023-08-09,False
ERO,1680,2025-09-29,False
ERO,1684,2025-10-03,False
ESAB,650,2024-10-29,False
ESE,2539,2026-02-09,False
ESI,1250,2020-12-18,False
ESLT,2314,2025-03-18,False
ESOA,1918,2024-11-13,False
ESOA,1922,2024-11-19,False
ESOA,2227,2026-02-10,False
ESP,1241,2020-12-07,False
ESQ,1079,2021-10-14,False
ESQ,1774,2024-07-23,False
ESTA,625,2021-01-12,False
ET,2242,2024-11-29,False
ETHM,151,2025-07-21,False
ETHMU,162,2025-07-21,False
EUAD,88,2025-03-03,False
EVR,2151,2024-07-23,False
EVTL,284,2021-12-17,False
EWBC,1786,2023-02-07,False
EWH,2197,2024-09-26,False
EWH,2201,2024-10-02,False
EWO,2294,2025-02-18,False
EWY,1263,2021-01-08,False
EWY,2371,2025-06-09,False
EXAS,2485,2025-11-19,False
EXEL,2162,2024-08-07,False
EXK,1825,2023-04-04,False
EXLS,2226,2024-11-06,False
EXLS,2229,2024-11-11,False
EXOD,779,2024-10-22,False
EXOZ,207,2025-09-15,False
EXP,1265,2021-01-12,False
EXR,1662,2022-08-10,False
EYE,563,2020-01-24,False
EZBC,218,2024-11-21,False
FAN,1262,2021-01-07,False
FBIZ,1304,2021-03-10,False
FBK,1972,2024-07-22,False
FBL,284,2024-02-02,False
FBNC,1222,2020-11-09,False
FBNC,1306,2021-03-12,False
FBP,2150,2024-07-22,False
FBTC,218,2024-11-21,False
FBYD,554,2023-09-26,False
FCA,2200,2024-10-01,False
FCA,2204,2024-10-07,False
FCAP,2217,2025-12-17,False
FCCO,2116,2024-07-25,False
FCNCA,2153,2024-07-25,False
FCO,1768,2023-01-11,False
FCO,1771,2023-01-17,False
FCO,1773,2023-01-19,False
FCUS,469,2024-11-08,False
FDD,2307,2025-03-07,False
FDIQ,2150,2024-07-22,False
FDIQ,2154,2024-07-26,False
FDIS,1783,2023-02-02,False
FDP,1635,2022-07-01,False
FDP,1637,2022-07-06,False
FDP,2162,2024-08-07,False
FDUS,1232,2020-11-23,False
FEIM,2223,2024-12-16,False
FER,1775,2023-01-23,False
FET,2547,2026-02-20,False
FF,1563,2022-03-18,False
FF,2546,2026-02-19,False
FF,2548,2026-02-23,False
FFAI,89,2021-01-11,False
FFBC,2154,2024-07-26,False
FFIN,2150,2024-07-22,False
FFWM,1233,2020-11-24,False
FGBI,2211,2024-11-22,False
FGDL,827,2025-10-16,False
FHB,2006,2024-07-26,False
FIHL,169,2024-03-01,False
FIHL,172,2024-03-06,False
FIHL,176,2024-03-12,False
FINV,1427,2023-07-17,False
FIVN,1219,2020-11-04,False
FIX,2048,2024-02-23,False
FIX,2403,2025-07-25,False
FIX,2406,2025-07-30,False
FKWL,1084,2020-04-24,False
FLCH,1736,2024-10-02,False
FLCH,1739,2024-10-07,False
FLKR,791,2021-01-08,False
FLKR,1899,2025-06-09,False
FLKR,2075,2026-02-20,False
FLNA,1266,2021-01-13,False
FLS,2473,2025-11-03,False
FLS,2543,2026-02-13,False
FLUT,1312,2021-03-22,False
FLXS,2537,2026-02-06,False
FMBH,2139,2024-07-23,False
